task_name,task_family,id,definition,inputs,targets
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-e036a11aec2e4c85bbef050b4c0aee4d,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","These pillows arrived in a compressed bag. Once I took them out, they were the perfect size for our king size pillow cases. These pillows have practically soft my neck problems. They form perfectly to my head and they were extremely affordable compared to department store pillows. It seems like their quality is equal to 100$ pillows.",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-562e50ae4741454da617e26901e8fa64,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","Works great, sturdy design. Smart, practical little case and it actually arrived the next day. Excellent service, great product! If the headphones are plugged in after the charge cable it does show that it isn't charging at first but then does pick up that the charge cable is there. It's great! you can charge and listen to music or share your music with another person! Great little accessory! Overall very happy.",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-430759f2059e44c6b3ab8d173bd40b23,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","All I wanted was a camera which was better than my built in laptop camera. I was shocked ! The video quality of this camera is really bad. I mean lousy! In this case you definitely get what you pay for. Look at Best Buy and you will see that a decent camcorder starts at $200. I am never motivated enough to write a review but in this case, I think I owe it to all of you.",negative
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-55062a12a4364fe5bf979f5fd8d14eab,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.",My product never arrived. Amazon status says package is lost and they did not bother sending another or returning my 45 dollars!! Not happy with having to hunt this item down and find out why it never got here!,negative
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-feeb7025a1a64359aeafbaf1da8b5db0,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.",BEWARE - I have been ordering this Alessi kettle for 20+ years and this is most definitely a fake. The bird for the kettle melted over the course of a month. The weight of the kettle is lighter than previous kettles (purchased direct with Alessi) and the overall kettle feels cheap and flimsy. Purchase this kettle direct through Alessi and spend the extra money to get the real thing.,negative
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-1cf6a60dde2e48c4a254c8dc1ce574b3,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.",I but this on the 30th of December in an already isn't working. I've done everything that the instructions have said and it only stays on for 30 seconds at a time. I'm so disappointed.,negative
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-ac7880a00efe472a96d4f5742da98d9f,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.",I loved this diffuser in the beginning when it operated correctly. Now after a few months it cuts off automatically long before it’s empty. I cannot figure out why.although I have cleaned it thoroughly.,negative
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-1d7a3d28e0f945148c9351fac56c574c,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","Use this for football concession stand. If I had known the door opening was so small, I would have gotten the next size up. Recommend to everyone. But buy the next size up.",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-d22c857658cc4c2ba14a6b63cf48eba7,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","It typically works for a few turns and then nothing comes out after that. I would shake it to try to get peppercorns to feed but that never really helped much. Only emptying it, clearing the neck and reloading it would get it working again for a few more turns. Seems like the neck is too narrow and gets clogged inside. I finally tossed it out because even the disposable McCormick pepper grinder works consistently without all the fuss.",negative
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-195fb1ed891e4406b4a5e893eb1b68c5,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","The smart oven is great. It cooks everything to perfection. I use it for everything. I was so happy with it, I bought it for my kids. They love it too.",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-9b897e4a8db74423bdfeb3a5550c7a8c,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","I do keto, and at times struggle with my electrolyte intake, and also bounce off and on the diet occasionally. I have been taking these a few weeks now, and I have noticed I feel much better having an electrolyte replacement. I lose so much fluid on keto that I often have weak moments and flu like symptoms if I am not careful. These have helped tremendously.",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-d8489a187cc84d5bb2f82707b620f023,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","Worked ok for less than a year. Then the quality was terrible - volume would go down so low that I couldn't hear, coming up periodically for no particular reason.",negative
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-578788acdd814d2bbb6ca33eb67ff9fc,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.",I got this book for one of my students first recitals. Although there are a few errors or differences in terminology (ex: the positions) from our dance class she adores this book! Perfect book to prepare for recital.,positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-2d4c44470ea6410e92dd22ed51ea09e4,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","This is my 2nd case purchase. I bought a new phone and HAD to get another LUPA just like my first one. They look great, holdup well and make carrying a credit card or ID super convient. Love it!",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-39fe8e48052c43a7b989acfbe1b832c6,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","These get the strangest reactions from our Puppy. At first, it terrified him. He’d walk way around it. Then, it became his favorite toy. The mechanism that makes it jump and talk is very sturdy. He’s never torn it up at all. Now they cute covering lasts a little longer than most plush toys, but eventually he is able to rip it up. He loves it so much, I’ve order a total of five, I think. This toy definitely keeps a puppy busy. English Mastiff",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-1d9ce31e0bb64a7fb8b78b387ec12c55,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.",The small flag hangs proudly in front of my house and is exactly what I wanted. Is colorful on both front and back. I would definitely order again as the quality is top notch.,positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-fea4efa0850c4409978947aad2b6c0bf,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","Appears to be very well built - and as some have noted, several components are pretty assembled. Lever is a little far of a stretch from the seat of ones yard tractor, but it's doable.",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-43513c651db64bb395edbca04a15373e,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.",Poor quality. Had to make your own slits for the seat belts and almost impossible to put on back seats due to having to remove the back seat. Would not buy,negative
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-0adb8583ca8f433290be2ccf18776936,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","This is the 2nd type of baby rear seat mirror I have purchased, and this was well worth the money. I bought another cheaper type of mirror, and it did not last long. This was easy to install, and easy to adjust, and it stays put!",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-12a60b41b49a461e9bb7fb26fd35a9bf,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","These picks are great quality.. I have them on my bar at all times, everyone compliments them. They are easy to wash I have a third row in my dishwasher so I just throw them on top and don't have to worry about them falling threw. I highly recommend this product",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-bd3f75f029cb4cde8d333d129b0405b9,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","Great price for a great product. Only drawback is the cord not for connecting the device to iphone or ipad,you need use yourself cord. But it can charger most Android phone and my Camera .Overall,it still give us a lot of convenience for my life.",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-7a39775269204953bc088fdf4155684e,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","Love this so much! I put my tree up early, and realized it was broken:( so I ended up with this one because all the ones in stores were SO expensive! This one was super affordable! Easy to assemble and I currently have Halloween decorations all over it! I love it so much!!’",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-16b08b8e09e349daa523018094c8ff34,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","Great all-in-one bendable product! Gave fresh and dewy look for my cheeks and lips. It comes in one, convenient, low profile compact that makes touch-ups easy! A definite must buy for you beauty on the go kit!",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-c749a7b5022f4e7a8c4dd28c8654bbf1,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","I own a '15 Ram quad. These covers are great. They fit very well.and the ""duck"" material is just what I wanted. I wish a back seat cover would be available for my ram.",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-c9ba81c4a6a34ab3a8600b861eff61fa,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","I purchased this even though I knew it was a 3rd party product - I’ve had success in the past fixing iPads and iPhones. This said, Apple’s more recent iOS versions recognize non Apple hardware and prevents proper functioning of the phone. It is possible to restore to a previous iOS backup (if you have one saved) but I don’t want to have a phone with an outdated iOS. Much like others, I felt the tools included were sub standard, but everything else seemed like quality.",negative
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-34b620d815244520b50d887f3602086b,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.",Love the strength of the magnets and the pencil holder. Great product I would recommend this case to anyone who wants to protect their iPad and travel with ease.,positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-b71a81dc94344fbd8055e8231f87dd77,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","Update from Original: the company contacted me and sent a replacement under warranty. It is a beautiful case, just be mindful that the area above the power port is more delicate.The texture of the material and finish are beautiful, but the case itself is not very sturdy. The portion above the power input chipped off after a few weeks of use. Save your money and purchase a different case.",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-dfc7cc61ccbf45289f897b755581b4aa,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","Love this product, I’ve noticed a huge difference in the clarity of my skin and tone after using 5 weeks and I haven’t gotten any new pimples since I started using it. It’s actually clearing my skin up and making it look softer at the same time. I’m also using the peptide serum right after it’s a great combo to use this cleanser and one of their serums right after morning and night. Eva’s is organic and a good product I’m glad I trusted it! Will def be offering more.",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-2ea2d7d3b82247cd98b2a9d0eb2e0607,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.",I bought this because the large coils on our antique stovetop quit working. My wife has used this daily for a year and loves that it is portable. It gets the job done for large pots and heats quickly.,positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-c3dec0a604c546149c45438ba8900769,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.",Product covers were too difficult to take off. The 1st cover took to long and dust was able to settle on the sticky side and the clean screen. The second cover took off the screen protector. I had the wrestle with it and some dirt got under the protector. Edges are peeling up after a few hours. Works fine for touch but not an easy install.,negative
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-0d3b212b76d543cabb5d7e50eb95a9e2,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.",got this to cut yard sticks to make a frame for my daughters first day of school chalkboard sign! exceeded expectations and made the job so much easier!!,positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-87cdfccaa96c4e189ca6e5e98e1b8a07,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.",As I expected. Great pan. I've always wanted a pan similar to the one my mother used when I was a child. Hopefully I will be able to produce meals as tasty as the ones she did. The first steaks came out very good.,positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-b14287216cd04e7bb9907bcd7f73f367,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","We were very disappointed with this product and plan to return it. Neither of us is a train hobbyist; we purchased this to put on a table top around a small Christmas tree. Parts were broken, misaligned, and did not easily 'push' together. The notes below detail these issues. 1. One of the linkage bars on the train engine was not attached to the main drive wheel and just flopped around. Since the bar wasn't necessary I decided to tape it to the side of the engine and see how the train operated. 2. The coupler height between the coal tender and the passenger cars was mismatched to the point that the car would become disconnected whenever the train would go into a curve. I tried each car but they were all the same. 3. The track didn't just 'snap' together. It was necessary to slightly wiggle and twist the track when pushing it together so the small metal clips engaged with the metal part of the track. In several cased I had to use the tip of a knife to lift the metal clip up into place while pushing everything together.",negative
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-89305ded9e2442a789f2126f15badf66,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.",Awesome tote bag and with a lot of space for you to use daily it also has a great texture and design. I have a baby and instead of using a diaper bag I use this bag to carry my stuff and my baby stuff everywhere. I highly recommend buying this bag!,positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-8d3520d2654447d6986c2dc77a4bd607,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.",This band looks really nice with my rose gold Apple watch and I love the protective cover as I work with my hands a lot and worry about damaging my watch. It is a little bulkier but not bothersome and can be removed if not wanted. Swift delivery and arrived as promised. I have very small wrists and this band still fits nicely.,positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-1efcbe6ca8144c2d8986f3420dfbb7f1,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","This is made of real wood and thick, heavy glass; the finish is beautiful although it scratches easily so you must be careful. But I am of the opinion that it is a sad and disappointing waste of materials, as well as time and money. The construction is awful and there is a degree of difficulty even for those experienced in DIY furniture assembly. The parts don't fit together properly, the Cam Lock aluminum hardware is soft and malfunctioning, and the pins pop out and are exposed through the cracks where the side boards and interior shelves should fit snugly and tightly. The end result is a lopsided piece of furniture, with misaligned doors, that can't be trusted to hold any weight. I had ordered the two other matching cabinets, the large and medium size, and had similar problems with their design flaws, and so decided against ordering the small cabinet as intended. At least the cabinets are still standing after a few months. Not this entertainment center! One day I moved it forward a foot or so to plug something into the wall behind it. I moved it back and opened one of the doors. To my chagrin, it fell out into my hand as it reached the open position in the center. Then I tried the other door and alas! the same. When I stood back to inspect I saw what appears to be warping to the bottom board. The doors simply fell from the tracks when they reached the low spot in the bend. That uncomfortable feeling of having been ripped off returned and I junked the thing. I'm not sure what to do with the cabinets as they were a set, but I am quite confident they won't last long either. Heaven forbid I need to move them at all! What a shame.",negative
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-5b6c58c715cc4038b7f6f10d6ebc3d22,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","I received the Josie Maran Body Butter as a gift. I like it so much that when I finished the product, I decided to order one. The cream makes the skin feels so smooth and soft. I'm a senior citizen so imagine what it will do for a younger person. If your skin is dry and feels rough definitely get this product.",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-c324d720d1c248c0a547b874fbf940ab,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","LOVE this color! It’s perfect. When I got it, it did look way too light, but after applying it - it’s perfect. Looks even prettier in person. The two fingers with the lighter color in the picture are after dusting off the excess powder - the index finger (darker blue) is after applying seal protect - it’s just perfect and is the final shade. It has lighter occasional flecks that make it resemble stars - it’s beautiful. Definitely recommend!",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-311ea390d5134f32b98e997881885122,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.",Updated: Threads were came out even though it is just the first day I put them on (& stayed in-doors at home during the whole day)!!! Poor quality!! First image: Do feel the compression. Let's see if it does work for relaxation.,negative
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-6fdb5134d3ca481aad1cde9079d394ac,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","This towel is a really nice addition to my collection. The microfiber is super soft, and it feels great against my skin. The colors are vibrant and haven’t bled or anything. The microfiber material can be slightly hesitant to absorb at first and just lets liquid sit in the surface (with something like a spill or very wet skin) but does fine after a second or two. I wouldn’t call it oversized in width, but it’s definitely long which I appreciate! It’s folds or rolls down nice and compact. Overall, not a bad purchase for the pool bag or in my car during the rainy season!",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-0854e4c8c61b4bfbb4187a3133a46396,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.",I've used this for several years and travel to Europe a couple times a year. It always works great. I am usually able to adapt to the local time zone in the first day.,positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-b48d61f7489442219f7fc93e0ce47968,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","WE opened the game up on Christmas Day and there was no bloody game. TO add insult to injury, my son accidentally took the case to school with him and we only just got it back and wouldn't you know we missed Amazon's deadline to get a return. Really shabby.",negative
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-bb1fd3164db14b14b13eaab2be56c0c6,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","This is another great one by Tarryn Fisher. I really don't know how she does it, but she really makes you care about her characters. When I finish one of her books it's always bittersweet. I'm glad to see how it ends but wishing there were more to read. It's like seeing a glimpse into someone's life and then the window closes and you still want to know more. Ms. Fisher has a true gift and I would reccomend to anyone to give her books a shot.",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-6aa2dcec3c90440bb9606b4553a42eda,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","I was excited to take this ball out to the field to throw around with my dog. Unfortunately, after 5 minutes she had already killed the squeaker. She likes the ball anyway and it's not worth returning, but the squeaker is completely dead.",negative
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-d88338b0443f49daa52dc72ec05ff4c1,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","I should have known if the promise is too good to be true, it's probably not. This was a total waste of $30. I have a Christmas tree with a section of lights out and this DoD not help. Do not waste your money.",negative
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-cff8156ffcd24592bd9d160d4c49a373,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","I bought this thing and waited for it to ship. I opened the box and what did I get? A piece of cardboard, the back of the package. Not even the plastic cover that goes over the product, just the back to it.",negative
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-3bce066ddd3c4582bdb543040e572ab3,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","I cannot return it or I would. it was vacuum packed and once opened it expanded so I could never get it into the original packaging. 1. it is 2 inches thick, NOT 4 inches. 2. it is not memory foam that's worth anything. it sinks into the floor and gives no support 3. it doesn't look like the photo at all I DO NOT RECOMMEND THIS PRODUCT.",negative
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-72cab92c148047c4867956ebe80fa378,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.",I absolutely love this. Now I can give my kids a bath and feel safe knowing nothing bad will come in the water. A specially because we leave in a place where the water isn't the best,positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-4b8b928b94204a57b86457e72b1d6772,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.",Put them on my 2008 jeep grand Cherokee because I put slightly oversized tires and only have had these spacers on my jeep for one month and driving home today I noticed when I got home all were loose and one broke off on driver's side front! All lug nuts were torqued properly and rechecked after the first day all brand new lug nuts! Not sure why this happened and why one is broken! Very dangerous and concerning! Now i need replacement studs.. disappointed! My wife drives this car every day with children in the car but luckily she wasn't driving it today!,negative
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-881f9cc0c2284038a0253d8472e50649,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","If I could give NEGATIVE stars, I would! I purchased this for a week long trip to France and it didn’t even make it through the WEEK! The lightning end bent and broke off! Also, before it broke, the adapter only worked sporadically!!! JUNK! Don’t waste your money!!!!",negative
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-844e996ad8d6449fa9dc44b30c486663,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","bought this for my direct drive bike trainer to match my road bike cassette and for being new with bike riding and online training, I had no problem installing the cassette but then I also have a lot of tools to use for tightening the locking nut so had no problems getting it tightened.",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-67e5990e38274250b3f86d27c0c8b6e4,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","When I first ordered this I was worried that it would be huge, but it's not, it's perfectly sized.It has a nice firm and smooth feel to it and is actually really powerful, even the lowest setting is reasonably powerful. Easy to use, and I was surprised that my partner let me use it on him.Great for clitoral stimulation too.",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-31aaa0ab32b349d0b56aafd91abab4ed,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","Love these! Perfect sizes. I had to order the middle size again on its own. They are perfect for most leftovers, cut up fruit. You can see through them and know what you got.",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-525a44c804de49f5a11167eb381e6f45,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","I was basically looking for an organic hair product to keep my hair style and found this. After a few months of use, I will probably order it again. The smell could be improved but if you apply just a small quantity can be barely noticed.",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-b40029066b224452bc8f94ec0acd4952,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","I initially received the product in used condition and was pretty disappointed and upset. I am revising the review now as the seller was very genuine and tried hard to provide solutions and explained the situation. Overall we were happy with how it turned out, and it's a nice scooter and my son loves it. The seller was very easy to work with and I think he/she sincerely care about the products/customers.",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-6dc57e34de6f49d39e38bea50c3a1b44,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","I bought these glasses because I have serious problems with the sun's glare and reflective light from other vehicles. To say these glasses serve the purpose is an under statement. They cover my eyes even from the sides very well, and I might add without any reduction in my peripheral vision. As a wearer of glasses for many years now and having to buy two pears whenever I renew my prescription lenses one for my everyday indoor wear and sunshades for the outside this will definitely illuminate that problem. Bravo to the cost also, I will definitely be getting another pear.",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-55e82160d9ad4f9aa7156b1d581598a7,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","Unfortunately, after following the instructions to a T I have experienced much lower hatch rates than other brands on Amazon. This brand claims to be 90% hatch rate. I’d be lucky to get 50%. They claim to have a money back guarantee. I will be testing that out. The price was right, hatch rate not so much.",negative
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-12e7a700e6ef4daea2f6a7f391381e3a,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.",Gloves are adorable but upon opening them the bows are all stained. With brown black spots like mold and some pink smudges. These are meant for my niece to wear for her 1st communion and need to be clean. 😥,negative
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-b820dc0f0cc24d6f9c9c02b9f2b6a8ad,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","All-In-All I like the product. Still learning what works best. Have tried with and without oil. First try without oil some of the popped corn was burned. I feel this is more a learning experience for me and not the fault of the popper. Nice size for storing. Very easy clean up. The user guide was a nice surprise. I recommend this product without reservation. It is easy to use, now that I have figured out timing and such. I would highly recommend",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-7b893b3774d9478e88ef3ffcaf4d3816,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","Awesome! awesome awesome awesome. Nicely painted, its nifty the way it folds up and it rolls great! Does not feel cheap at all and it actually handles the weight of pantry canned foods when I reorganized things. I look forward to utilizing this some more in my home.",positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-9bcaec14053346d098f1e67213e649f4,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.",Great bows! Ordered them for my job which is a fast food restaurant & we have spirit Friday for our towns football teams. I went and bought stars which is our restaurant logo and they look great! Excited to give them to the girls,positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-3fb7d0db4f4c4a3eb39e190d52f31d00,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.",Really good fountain. Long waterproof wire so can place the solar panel in the most sunny spot which is good as my pond is in a fully shaded spot to control/prevent algea growth. Multiple choice of fountain sprays and long plastic tubes so worked really well,positive
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-b108bd6e3ac54156a799573aec2e79c2,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.",I put them in a high quality pair of Clarks. The original insoles are not removable so adding these bulky gel insoles made these loose shoes way too tight to wear. Don't buy unless you can remove the insoles hat came with your shoes.,negative
task1312_amazonreview_polarity_classification,Sentiment Analysis,task1312-ff1bcdbcf46a4127aeea013e48a3660e,"In this task, You are given a review of Amazon's food products. Your task is to divide them into two classes: negative or positive, depending on the content of the review.","Love this little case! Perfect for carrying a small amount of different medications. Allergy pills, ibuprofen, etc all go into their own “little” section. The tops do not pop open spilling your meds everywhere, definitely another big plus!",positive
