task_name,task_family,id,definition,inputs,targets
task363_sst2_polarity_classification,Sentiment Analysis,task363-7eea9402436d49a6af3605aed716cb72,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",The fetid underbelly of fame has never looked uglier .,NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-9501fcd6c91a4ae1a0310dbc6df0015a,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","It 's neither as sappy as Big Daddy nor as anarchic as Happy Gilmore or The Waterboy , but it has its moments .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-800d15d4f904482dbecabc216af035fe,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","The jokes are flat , and the action looks fake .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-1f9f38356c8f4504aa405d7ddcb1a3a2,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","A chronicle not only of one man 's quest to be president , but of how that man single-handedly turned a plane full of hard-bitten , cynical journalists into what was essentially , by campaign 's end , an extended publicity department .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-fbbf3c6b3bfb49818393265c367c8264,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Spider-Man is about growing strange hairs , getting a more mature body , and finding it necessary to hide new secretions from the parental units .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-a033a7251a504e4ab8ee16bde6c814bf,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","The most wondrous love story in years , it is a great film .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-d77ef0f7f3ad4319b79ea143ac9dfdae,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",A fascinating but choppy documentary .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-bbe40d5d1ac44a239332571907cf7fa4,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","The concert footage is stirring , the recording sessions are intriguing , and -- on the way to striking a blow for artistic integrity -- this quality band may pick up new admirers .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-750e105184354b3a962091712149d55e,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","For a film about action , Ultimate X is the gabbiest giant-screen movie ever , bogging down in a barrage of hype .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-0d1f28a00a90451eab139b5bee337d6c,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Deadly dull , pointless meditation on losers in a gone-to-seed hotel .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-38e7c9e62b5948b5a7269c83457353ab,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","It 's surprisingly decent , particularly for a tenth installment in a series .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-e8df81007cb04e5caf9221195f63e8e1,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",A complete waste of time .,NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-218254ebbcac4c88820c12219d1a3f86,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",The formula is familiar but enjoyable .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-30c31d5f9a224a4f96e157f9cfe79556,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",Arnie blows things up .,NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-523c44ba6495455e80bfb606f09a9658,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",The film is predictable in the reassuring manner of a beautifully sung holiday carol .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-dfe64242ea8a40389a1e1f849f4add48,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",What 's invigorating about it is that it does n't give a damn .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-160155e394d5411c854d77e7e77546c9,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",Everything is pegged into the groove of a New York dating comedy with ` issues ' to simplify .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-936fe59d77b84faba8398c4249e394bb,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","I thought the relationships were wonderful , the comedy was funny , and the love ` real ' .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-7228b073e65544ee9d29d6016f7ae810,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",Screenwriter Dan Schneider and director Shawn Levy substitute volume and primary colors for humor and bite .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-65fefa58f95a4fcaaf52ee380fa78837,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","There 's real visual charge to the filmmaking , and a strong erotic spark to the most crucial lip-reading sequence .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-a1b51ae2ecea4930a4f50e9800f9f688,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","The power of this script , and the performances that come with it , is that the whole damned thing did n't get our moral hackles up .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-8f2ad8fd71484285bb0b0ceea473634b,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Equilibrium the movie , as opposed to the manifesto , is really , really stupid .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-cd25e03ca52943f59126ae64b4a485f6,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","It is sentimental but feels free to offend , is analytical and then surrenders to the illogic of its characters , is about grief and yet permits laughter .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-81ad3d1927f54610bc3324c7366dfd67,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","It follows the Blair Witch formula for an hour , in which we 're told something creepy and vague is in the works , and then it goes awry in the final 30 minutes .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-e42c2fc8b65049f299a5034cf71050e3,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","`` The Kid Stays in the Picture '' is a great story , terrifically told by the man who wrote it but this Cliff Notes edition is a cheat .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-29385313f5c74e89bf717c0a6b7f098e,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",Spielberg has managed to marry science fiction with film noir and action flicks with philosophical inquiry .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-4b528d5c21ae437dac735fd936b78813,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Just a string of stale gags , with no good inside dope , and no particular bite .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-4b168bf5fd9548a0b1e12244214308eb,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","But it could be , by its art and heart , a necessary one .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-394969c6332c4d2da50eb3829ff54c1f,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Starts promisingly but disintegrates into a dreary , humorless soap opera .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-82c303126c374d6b9343413f67d57213,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Even with all its botches , Enigma offers all the pleasure of a handsome and well-made entertainment .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-072819d210524b5eb7d8140f3c795b48,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Though the film is static , its writer-director 's heart is in the right place , his plea for democracy and civic action laudable .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-2f9b7c5d35d54ccfa33f0843d1513214,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",A cutesy romantic tale with a twist .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-0c16057337a445d0b6da46e15cf4fd5b,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Sometimes there are very , very good reasons for certain movies to be sealed in a jar and left on a remote shelf indefinitely .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-9c389825f0b0445493a2fa53c7a80bc4,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",The most horrific movie experience I 've had since `` Ca n't Stop The Music . '',NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-d40cae5e093d40ada0df8f134dea06b3,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","If we 're to slap protagonist Genevieve LePlouff because she 's French , do we have that same option to slap her creators because they 're clueless and inept ?",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-14f293e5ec6a423696ad79e50cddf50f,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Even if the Naipaul original remains the real masterpiece , the movie possesses its own languorous charm .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-16fa641bc1594235a234e1479ade47de,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",Star\/producer Salma Hayek and director Julie Taymor have infused Frida with a visual style unique and inherent to the titular character 's paintings and in the process created a masterful work of art of their own .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-16d3b2068495410a88b49858fb0cd90e,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","A stupid , derivative horror film that substitutes extreme gore for suspense .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-8d4c6bd4be8f44d9aef547f89af1927d,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","All the Queen 's Men is a throwback war movie that fails on so many levels , it should pay reparations to viewers .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-547ce0f531d74fa486f63ad900d48f82,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",The pretensions -- and disposable story -- sink the movie .,NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-b01ee994165948fd9496eae8ab64d37e,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","If anything , the film is doing something of a public service -- shedding light on a group of extremely talented musicians who might otherwise go unnoticed and underappreciated by music fans .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-ecc54cd71ed34c82b8afd5fb935acb9f,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",Peter Jackson has done the nearly impossible .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-2262499a14774e2788ba4a07bb251e39,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","There 's a heavy stench of ` been there , done that ' hanging over the film .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-823e2eaed6e44ab49f65e953ed22dc4b,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Jolie gives it that extra little something that makes it worth checking out at theaters , especially if you 're in the mood for something more comfortable than challenging .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-55e5f26e312448578d56f3e1c6f23e41,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Apparently designed as a reverie about memory and regret , but the only thing you 'll regret is remembering the experience of sitting through it .",NEG
